name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EEG Fp1-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG Fp2-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG F3-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG F4-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG C3-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG C4-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG P3-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG P4-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG O1-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG O2-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG F7-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG F8-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG T3-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG T4-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG T5-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG T6-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG FZ-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG CZ-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG PZ-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
POL E	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RAN1	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RAN2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
EEG A1-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
EEG A2-Ref	EEG	µV	0.0	1000.0	ElectroEncephaloGram	2000.0	good	n/a
POL RAN3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RAN4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RCM1	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RCM2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RCM3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RCM4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RPLV1	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RPLV2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RPLV3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RPLV4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RMIF1	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RMIF2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RMIF3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL DC01	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL DC02	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL DC03	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL DC04	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL SpO2	MISC	µV	0.0	1000.0	Miscellaneous	2000.0	good	n/a
POL EtCO2	MISC	µV	0.0	1000.0	Miscellaneous	2000.0	good	n/a
POL Pulse	MISC	µV	0.0	1000.0	Miscellaneous	2000.0	good	n/a
POL RMIF4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RMIF5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RMIF6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RMIF7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RMIF8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
POL RPrC1	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a
