name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EEG Fp1-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG Fp2-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG F3-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG F4-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG C3-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG C4-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG P3-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG P4-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG O1-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG O2-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG F7-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG F8-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG T3-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG T4-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG T5-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG T6-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG FZ-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG CZ-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG PZ-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
POL E	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LCMT1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LCMT2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
EEG A1-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
EEG A2-Ref	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
POL LCMT3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LCMT4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LANT1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LANT2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LANT3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LANT4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI7	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL DC01	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL DC02	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL DC03	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL DC04	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL SpO2	MISC	µV	0.0	100.0	Miscellaneous	200.0	good	n/a
POL EtCO2	MISC	µV	0.0	100.0	Miscellaneous	200.0	good	n/a
POL Pulse	MISC	µV	0.0	100.0	Miscellaneous	200.0	good	n/a
POL LI8	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI9	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL $A1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL $A2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI10	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI11	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LI12	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LSPT1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LSPT2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LSPT3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LSPT4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LSPT5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LSPT6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIPT1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIPT2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIPT3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIPT4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIPT5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIPT6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL EKG1	ECG	µV	0.0	100.0	ElectroCardioGram	200.0	good	n/a
POL EKG2	ECG	µV	0.0	100.0	ElectroCardioGram	200.0	good	n/a
POL BP1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL BP2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B7	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B8	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B9	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B10	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B11	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B12	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B13	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B14	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B15	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B16	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B17	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B18	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B19	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL B20	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
