name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
POL LAT1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LAT2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LAT3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LAT4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LCM1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LCM2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LCM3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LCM4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LPO1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LPO2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LPO3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LPO4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LPO5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LPO6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LTO1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL E	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LTO2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LTO3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LFO4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LTO4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LTO5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LTO6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIN1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIN2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIN3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIN4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIN5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIN6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIN7	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL LIN8	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL RTO1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL RTO2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL DC01	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL DC02	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL DC03	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL DC04	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL SpO2	MISC	µV	0.0	100.0	Miscellaneous	200.0	good	n/a
POL EtCO2	MISC	µV	0.0	100.0	Miscellaneous	200.0	good	n/a
POL Pulse	MISC	µV	0.0	100.0	Miscellaneous	200.0	good	n/a
POL RTO3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL RTO4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL $LFO3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL $LFO4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL RTO5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL RTO6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL EKG	ECG	µV	0.0	100.0	ElectroCardioGram	200.0	good	n/a
POL a42	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a43	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a44	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a45	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a46	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a47	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a48	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a49	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a50	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a51	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a52	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a53	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a54	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a55	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a56	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a57	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a58	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a59	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a60	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a61	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a62	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a63	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL a64	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b3	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b4	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b5	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b6	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b7	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b8	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b9	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b10	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b11	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b12	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b13	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b14	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b15	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b16	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b17	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b18	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b19	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b20	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b21	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b22	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b23	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b24	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b25	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b26	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b27	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b28	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b29	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b30	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b31	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b32	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b33	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b34	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b35	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b36	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b37	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b38	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b39	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b40	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b41	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b42	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b43	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b44	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b45	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b46	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b47	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b48	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b49	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b50	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b51	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b52	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b53	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b54	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b55	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b56	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b57	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b58	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b59	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b60	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b61	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b62	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b63	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL b64	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL BP1	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
POL BP2	SEEG	µV	0.0	100.0	StereoEEG	200.0	good	n/a
